,Sugar,Ginger,Milk 3 Fat,TEA POWDER,Green Elaichi,Eggs,Maida,Salt Tata,Refind Oil,Atta,Clams,Mango Pulp,Curd Mother Dairy,Onion,Cucumber,Green Chilly,Beetroots,Jeera Powder,Potato,Cauliflower,Peel Garlic,Garam Masala,Ghee Nandani,Haldi Powder,Kasuri Methi,Kitchen King,Coriander Leaves,Rai,BASMATI RICE,Amul Cream,Chat Masala,Jeera Whole,Methi (w),Coconut Milk Powder,Lemon,Boondi,Jal Jeera,Kokum,Banana Leaf,Coconut Big,Dhaniya Whole,Bedki Chilli Dry,Chicken Breast Bonless,Capsicum,Badi Sunf,Dry Ginger,Kashmiri Chilli,Cinnamon (dalchini),Carrots,GREEN PEAS,FRESH BEANS,Malai Paneer,Laung,Javantry,Star Fool,Tej Patta,Kaju Tukda,Rose Water,Kewra Water,Basmati Rice,Mint Leaves,Chicken Masala,Sesame Oil,Soya Sauce LLK,Aromatic Powder,Veg Oyester Sauce,Chicken Leg Bonless,Coconut Oil,Strawberry Ice Cream,Besan,Broccoli,Asparagus,Baby Corn,Corn Flour,Green Zucchini,Tomato Ketchup,Bell Pepper Red,Water Chestnuts,Bell Papper Yellow,White Pepper Powder,Butter Amul,POHA,Appam Rice,Eno Regular,American Corn,Capsico Sauce,Fresh Red Chilly,Black Pepper Whole,Toor Dal,Pista,ALMOND,Fresh Milk (tabela),MAIDA,Jaiphal,CORN FLOUR,ROSE WATER,White Vinegar,Ajwain,Malai Kulfi,Mango Slice Kulfi,Papad big,Kabuli Chana,Bread Slice,CELERY LEAVES,CHANA DAL,Cheese Amul,Veg Mayonnaise,Iceberg Lettuce,Fresh Cream,BABY CORN,Cabbage,Dijon Mustard,Pineapple Fruit,Rawas Fish,Sev,Papdi,Mutton Big Raan,COCONUT DRY,Methi Fresh,Pok Choy,Potato Starch,Fresh Mushroom,Honey,Chana Dal,Rajma Chitra,Tomato Puree,Black Urad Whole,RAI,Celery Leaves,Kaju Whole,Medium Prawns,Green Curry Paste,Green Peas,Fresh Beans,Hoisin Sauce,Surmay Fish,MOONG DAL,Curd,APPLE,PAPAYA,8 To 9 Sauce,Kashmiri Chilli Powder,BELL PAPPER YELLOW,Bhavnagri Chilly,Yellow Chilli Powder,Peri Peri Masala,Fresh Basil,Shiitake Mushroom,Crab Meat,Sevai,Wonton Patta,Hing Powder,Shao Hsing Vinegar,Pomfret,Millennium Kulfi,RICE ATTA,Gulab Badam Slice Kulfi,Kesar Pista Kulfi,Kalonji,AMERICAN CORN,Papad Big,Vanilla Md Ice Cream,Baby Potato,Baby corn,Karela,Indian Chives,Squid,Prawns Frozen 70/80,Bread Crumbs Penko,Kikkoman Soya,Bbq Sauce,Black Pepper Powder,Lady Finger,Aalu Bukhara (plum),Chocolate Ice Cream,Imli,Lemon Grass,Tom Yum Cube,Green Corn,Sweet Corn Cream,PINEAPPLE FRUIT,Roasted Almond Slice Kulfi,METHI FRESH,Apple,Bean Sprouts,Green Peppercorn,Baking Powder,Butter Scotch Ice Cream,Tofu,Glass Noodles,Frut Overload Ice Cream,Bombil,Maggi Seasoning Sauce,Kafir Lemon Leaves,Madras Curry Powder,Chinese Cabbage,Moong Dal,Olive Oil,Plum Sauce,Mustard Kasundi 1000gm,Worcestershire Sauce Kalvert (bar),Makai Atta,Black Till,Black Fungus,Black Beans Seed,Sambal Oleal Sauce,Crab Whole Big,Green Olive Slice,Lemon Leaves,maida,sugar,atta,curd,coriander leaves,ghee,bajra,rice atta,jeera powder,cucumber,olive oil,american corn,cherry tomato,risotto rice,ginger,cauliflower,kitchen king,rai,onion,toor dal,moong whole,sev,chat masala,milk,besan,mint leaves,green chilly,garlic powder,iceberg lettuce,potato,mawa,black dal,chana dal,ajwain,green peas,boondi,capsicum,sama rice,kabuli chana,baby corn,mustard oil,lemon,sabudana,coconut milk,garam masala,lapsi,kasuri methi,tomato ketchup,baked beans,baby potato,khichiya papad,almond,amul cream,orange,feta cheese,lady finger,honey,keel patta,white pepper powder,lemon grass,lemon leaves,coconut milk powder,Green Garlic,Wasabi Tube,Bamboo Shoots,AJWAIN
2024-05-13,975.0,85.0,330.0,30.0,18.0,315.0,2126.0,529.0,658.0,1125.0,0.0,50.0,334.0,395.0,50.0,304.0,50.0,0.0,585.0,410.0,1066.0,93.0,640.0,124.0,58.0,88.0,313.0,0.0,0.0,1360.0,281.0,167.0,5.0,764.0,52.0,0.0,0.0,0.0,1.0,50.0,15.0,15.0,1950.0,1010.0,0.0,0.0,101.0,2.0,480.0,400.0,760.0,4145.0,2.0,0.0,0.0,0.0,130.0,0.0,0.0,2500.0,5.0,8.0,0.0,161.0,48.0,80.0,3280.0,0.0,0.0,0.0,200.0,0.0,160.0,250.0,0.0,185.0,145.0,0.0,145.0,21.0,413.0,40.0,900.0,20.0,900.0,14.0,100.0,30.0,1800.0,8.0,0.0,1990.0,10.0,2.0,5.0,15.0,20.0,0.0,2.0,0.0,20.0,0.0,204.0,4.0,0.0,280.0,50.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,310.0,0.0,14.0,620.0,0.0,250.0,250.0,580.0,750.0,0.0,10.0,20.0,350.0,0.0,102.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,100.0,600.0,0.0,80.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,200.0,0.0,120.0,500.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.04,0.98,1.1600000000000001,0.122,0.9450000000000001,0.35,0.15,0.067,0.0,0.14,0.0,0.0,0.0,0.060000000000000005,0.05,0.051,0.009000000000000001,0.357,0.5,0.0,0.0,0.03,0.6000000000000001,0.09,0.012,0.012,0.03,0.4,0.04,0.2,0.1,0.05,0.0,0.15000000000000002,0.0,0.272,0.0,0.0,0.007,0.04,0.0,0.0,0.0,0.009000000000000001,0.0,0.01,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,588.0,60.0,250.0,20.0,18.0,226.0,1441.0,482.0,553.0,1100.0,0.0,0.0,333.0,570.0,60.0,325.0,100.0,50.0,120.0,580.0,1114.0,128.0,622.0,124.0,62.0,88.0,327.0,0.0,0.0,1380.0,240.0,122.0,0.0,706.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,300.0,900.0,2.0,0.0,16.0,6.0,770.0,560.0,1160.0,5280.0,4.0,2.0,10.0,2.0,53.0,10.0,10.0,1800.0,17.0,16.0,0.0,134.0,38.0,55.0,720.0,0.0,0.0,50.0,250.0,30.0,130.0,125.0,50.0,70.0,240.0,20.0,240.0,8.0,263.0,0.0,200.0,0.0,980.0,12.0,82.0,33.0,2400.0,7.0,6.0,1145.0,5.0,1.0,2.5,7.5,10.0,0.0,2.0,0.0,60.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,70.0,12.0,1240.0,0.0,100.0,100.0,200.0,300.0,0.0,20.0,0.0,0.0,0.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,90.0,45.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,2.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.045,0.78,3.83,0.17,2.4450000000000003,0.0,0.3,0.185,0.0,0.08,0.0,0.06,0.0,0.1,0.14,0.181,0.011,0.98,1.1500000000000001,0.0,0.0,0.064,0.4,0.1,0.0,0.0,0.0,0.05,0.04,0.19,0.1,0.05,0.0,1.12,0.05,1.0,0.0,0.0,0.028,0.19,0.06,0.0,0.0,0.002,0.0,0.02,0.0,0.0,0.5,0.018000000000000002,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,1521.0,129.0,580.0,10.0,22.0,278.0,2680.0,873.0,1048.0,2300.0,0.0,50.0,696.0,1010.0,50.0,577.0,0.0,10.0,1970.0,1310.0,1625.0,169.0,1374.0,214.0,102.0,164.0,620.0,0.0,0.0,1530.0,489.0,246.0,5.0,610.0,130.0,10.0,20.0,0.0,0.5,50.0,5.0,15.0,1980.0,3030.0,0.0,0.0,43.0,2.0,710.0,620.0,1090.0,9140.0,0.0,0.0,10.0,2.0,54.0,10.0,10.0,3400.0,23.0,20.0,2.0,258.0,72.0,120.0,4080.0,0.0,0.0,200.0,360.0,80.0,270.0,380.0,145.0,60.0,365.0,140.0,365.0,27.0,572.0,60.0,1100.0,30.0,1800.0,22.0,138.0,14.0,2400.0,15.0,6.0,2125.0,15.0,3.0,157.5,13.5,75.0,5.0,5.0,1.0,30.0,500.0,1800.0,0.0,0.0,200.0,0.0,0.0,0.0,400.0,0.0,0.0,50.0,0.0,10.0,10.0,3660.0,0.0,200.0,215.0,30.0,970.0,35.0,200.0,200.0,400.0,600.0,0.0,30.0,20.0,0.0,0.0,452.0,50.0,0.0,0.0,43.0,0.0,100.0,80.0,0.0,2.0,250.0,0.0,0.0,0.0,84.0,70.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200.0,0.0,120.0,0.0,0.0,0.0,2.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0,4.0,0.0,120.0,40.0,20.0,0.0,0.0,0.0,2.0,4.0,115.0,0.0,10.0,0.0,0.0,5.0,0.0,2.0,10.0,0.0,60.0,0.0,0.0,0.0,1.3699999999999999,0.15400000000000003,1.28,2.56,0.184,1.26,0.0,0.15,0.11599999999999999,0.3,0.06,0.0,0.01,0.0,0.111,0.08,0.144,0.003,0.841,1.15,0.0,0.0,0.06,0.4,0.03,0.004,0.004,0.01,0.6,0.08,0.1,0.0,0.0,0.0,0.65,0.05,0.886,0.0,0.0,0.021,0.16,0.06,0.0,0.0,0.004,0.0,0.034,0.0,0.0,0.0,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,864.0,101.0,440.0,10.0,21.0,583.0,4742.0,925.0,1125.0,2175.0,0.0,0.0,528.0,835.0,50.0,592.0,50.0,20.0,1370.0,710.0,1828.0,201.0,1604.0,222.0,108.0,196.0,682.0,0.0,0.0,3320.0,562.0,293.0,5.0,1172.0,49.0,0.0,0.0,0.0,0.0,50.0,25.0,45.0,1150.0,3420.0,0.0,0.0,145.0,4.0,860.0,700.0,1310.0,10830.0,4.0,0.0,9.0,0.0,64.0,0.0,0.0,2700.0,71.0,24.0,0.0,210.0,96.0,295.0,6280.0,0.0,0.0,150.0,750.0,100.0,430.0,420.0,260.0,275.0,455.0,80.0,455.0,26.0,987.0,10.0,300.0,10.0,2220.0,16.0,153.0,16.0,600.0,3.0,6.0,1720.0,0.0,0.0,60.0,14.0,10.0,0.0,4.0,0.0,40.0,1000.0,1009.0,8.0,0.0,110.0,0.0,0.0,0.0,200.0,300.0,0.0,50.0,0.0,0.0,0.0,540.0,50.0,500.0,280.0,27.0,650.0,40.0,650.0,650.0,1380.0,1950.0,0.0,10.0,40.0,0.0,0.0,302.0,110.0,0.0,0.0,43.0,10.0,0.0,0.0,0.0,2.0,300.0,300.0,0.0,40.0,40.0,70.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,30.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,120.0,90.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,10.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,2.08,0.396,1.34,4.32,0.195,1.6400000000000001,0.0,0.3,0.149,0.004,0.22,0.0,0.0,0.0,0.026000000000000002,0.09,0.142,0.0,0.698,1.1,0.0,0.0,0.076,0.2,0.0,0.0,0.0,0.0,0.07,0.0,0.31,0.1,0.05,0.0,1.49,0.0,1.498,0.0,0.0,0.014,0.09,0.034,0.0,0.21000000000000002,0.017,0.0,0.06,0.0,0.0,0.5,0.036000000000000004,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.006,0.12,0.008,0.24,0.0,0.0,0.0,0.0
2024-05-17,1804.0,146.0,555.0,20.0,33.0,666.0,5548.0,913.0,1156.0,2375.0,0.0,0.0,215.0,945.0,140.0,557.0,100.0,0.0,680.0,690.0,2225.0,176.0,1330.0,210.0,100.0,176.0,668.0,0.0,0.0,2360.0,572.0,208.0,0.0,708.0,96.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2250.0,2020.0,2.0,2.0,150.0,12.0,860.0,820.0,1240.0,10680.0,8.0,2.0,13.0,4.0,220.0,20.0,20.0,1700.0,14.0,20.0,0.0,468.0,128.0,295.0,9100.0,0.0,0.0,100.0,1015.0,70.0,435.0,687.0,220.0,315.0,555.0,40.0,555.0,50.0,653.0,20.0,700.0,10.0,2480.0,28.0,241.0,69.0,600.0,12.0,0.0,3845.0,15.0,3.0,7.5,21.5,85.0,0.0,2.0,1.0,70.0,0.0,1613.0,12.0,0.0,1275.0,0.0,0.0,0.0,500.0,320.0,0.0,0.0,0.0,0.0,0.0,1200.0,50.0,300.0,170.0,36.0,1550.0,25.0,150.0,150.0,420.0,450.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,100.0,80.0,2.0,4.0,200.0,0.0,0.0,40.0,130.0,40.0,30.0,20.0,90.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,100.0,50.0,12.0,0.0,0.0,20.0,10.0,0.0,0.0,4.0,0.0,0.0,120.0,0.0,0.0,0.0,10.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.228,1.48,2.8600000000000003,0.22,1.985,0.35,0.15,0.108,0.0,0.14,0.08,0.02,0.0,0.117,0.88,0.148,0.015,0.8670000000000001,1.0,0.0,0.03,0.074,0.0,0.1,0.0,0.0,0.0,0.22,0.12,0.1,0.1,0.05,0.0,0.41000000000000003,0.0,0.332,0.0,0.15,0.007,0.08,0.004,0.0,0.07,0.015,0.0,0.02,0.0,0.02,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-18,1551.0,191.0,635.0,10.0,43.0,742.0,6345.0,1415.0,1770.0,3900.0,0.0,50.0,951.0,1075.0,30.0,856.0,0.0,20.0,475.0,830.0,3255.0,295.0,2064.0,348.0,162.0,284.0,937.0,0.0,0.0,4310.0,737.0,405.0,15.0,1252.0,262.0,30.0,60.0,102.0,1.5,150.0,40.0,70.0,4600.0,3650.0,0.0,0.0,104.0,14.0,1230.0,900.0,1540.0,15515.0,14.0,2.0,9.0,2.0,267.0,24.0,10.0,3300.0,67.0,24.0,0.0,529.0,148.0,350.0,15300.0,0.0,0.0,50.0,960.0,90.0,540.0,674.0,310.0,700.0,730.0,80.0,730.0,47.0,1016.0,0.0,600.0,0.0,1040.0,16.0,301.0,63.0,600.0,10.0,12.0,2865.0,5.0,1.0,52.5,18.5,20.0,0.0,3.0,0.0,140.0,0.0,1021.0,20.0,0.0,965.0,0.0,0.0,0.0,400.0,400.0,0.0,0.0,500.0,10.0,10.0,540.0,50.0,410.0,170.0,59.0,990.0,0.0,500.0,500.0,1000.0,1500.0,1.0,60.0,80.0,140.0,15.0,304.0,140.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,2.0,350.0,0.0,600.0,0.0,157.0,70.0,0.0,100.0,450.0,4.0,0.0,0.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,120.0,1000.0,0.0,0.0,2.0,100.0,0.0,0.0,30.0,25.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,80.0,60.0,0.0,0.0,20.0,0.0,40.0,4.0,0.0,0.0,20.0,10.0,0.0,0.0,4.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.84,0.116,2.0,4.46,0.248,2.285,0.0,0.3,0.244,0.3,0.24,0.08,0.06,0.22,0.038,0.66,0.175,0.03,2.3600000000000003,2.7,0.4,0.0,0.056,0.2,0.06,0.008,0.008,0.02,0.12,0.255,0.1,0.1,0.05,0.0,2.0500000000000003,0.15000000000000002,1.9700000000000002,0.0,0.0,0.014,0.08,0.0,0.0,0.07,0.016,0.0,0.052000000000000005,0.0,0.04,1.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.12,0.008,0.24,4.0,0.0,0.0,0.0
2024-05-19,1344.0,163.0,510.0,0.0,29.0,839.0,5882.0,1459.0,1643.0,3450.0,0.0,0.0,929.0,1120.0,130.0,852.0,100.0,20.0,1060.0,880.0,2800.0,250.0,1822.0,314.0,156.0,240.0,960.0,0.0,180.0,3380.0,673.0,361.0,5.0,1518.0,164.0,10.0,20.0,0.0,0.5,50.25,20.0,50.0,2700.0,3450.0,0.0,0.0,60.0,8.0,1320.0,1200.0,1670.0,15820.0,8.0,4.0,12.0,4.0,122.0,42.0,20.0,3100.0,103.0,24.0,2.0,478.0,118.0,210.0,9860.0,20.0,0.0,200.0,815.0,80.0,415.0,544.0,220.0,270.0,700.0,120.0,700.0,36.0,817.0,90.0,2100.0,45.0,1570.0,30.0,281.0,96.0,1800.0,10.0,12.0,2865.0,5.0,1.0,12.5,22.5,20.0,0.0,4.0,0.0,130.0,500.0,608.0,8.0,0.0,890.0,50.0,100.0,50.0,100.0,190.0,0.0,0.0,0.0,10.0,10.0,1700.0,0.0,880.0,190.0,34.0,2680.0,15.0,250.0,250.0,500.0,750.0,1.0,40.0,4.0,0.0,0.0,164.0,170.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,2.0,200.0,200.0,0.0,0.0,230.0,55.0,40.0,40.0,180.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,200.0,0.0,360.0,500.0,0.0,0.0,2.0,0.0,0.0,40.0,15.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,40.0,30.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,0.0,40.0,20.0,0.0,500.0,2.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,3.63,0.781,3.06,9.01,0.559,4.48,0.0,0.8999999999999999,0.334,0.0,0.14,0.0,0.0,0.0,0.218,0.71,0.315,0.033,2.31,2.9,0.6000000000000001,0.1,0.178,1.6400000000000001,0.03,0.004,0.004,0.01,0.5,0.57,0.45,0.2,0.1,0.0,4.0,0.0,2.71,0.0,0.4,0.042,0.24,0.094,0.3,0.14,0.016,0.0,0.064,0.01,0.04,0.0,0.018000000000000002,0.036000000000000004,0.1,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.36,0.024,0.72,0.0,0.0,0.0,0.0
2024-05-20,1712.0,145.0,770.0,0.0,24.0,673.0,5511.0,1194.0,1375.0,2900.0,0.0,50.0,920.0,930.0,40.0,766.0,0.0,20.0,615.0,1000.0,2558.0,253.0,1966.0,290.0,146.0,248.0,826.0,0.0,0.0,4580.0,639.0,405.0,0.0,1140.0,162.0,0.0,0.0,102.0,0.0,0.0,5.0,10.0,900.0,4180.0,0.0,0.0,208.0,4.0,1270.0,1270.0,1930.0,15315.0,2.0,0.0,12.0,2.0,112.0,20.0,10.0,6000.0,25.0,20.0,0.0,313.0,98.0,295.0,5660.0,30.0,0.0,0.0,775.0,70.0,585.0,575.0,290.0,455.0,445.0,80.0,445.0,38.0,1099.0,0.0,300.0,5.0,1910.0,20.0,167.0,69.0,1350.0,13.0,18.0,3145.0,5.0,1.0,102.5,21.5,22.5,5.0,9.0,0.0,130.0,2000.0,1205.0,4.0,0.0,660.0,50.0,100.0,0.0,500.0,340.0,0.0,0.0,0.0,0.0,0.0,2280.0,0.0,650.0,120.0,22.0,1255.0,50.0,600.0,600.0,1360.0,1800.0,0.0,20.0,40.0,0.0,0.0,300.0,20.0,0.0,0.0,129.0,0.0,100.0,80.0,0.0,2.0,250.0,0.0,600.0,0.0,107.0,20.0,0.0,40.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,480.0,1500.0,0.0,0.0,4.0,0.0,60.0,200.0,30.0,0.0,0.0,0.0,0.0,120.0,0.0,2.0,10.0,40.0,30.0,20.0,0.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,10.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.234,0.52,0.9500000000000001,0.2,2.105,0.35,0.44999999999999996,0.073,0.0,0.06,0.04,0.0,0.0,0.045,0.38,0.103,0.029,1.698,2.5,0.0,0.0,0.048,0.8,0.1,0.0,0.0,0.0,0.48000000000000004,0.08,0.1,0.0,0.0,0.0,1.14,0.0,0.998,0.0,0.0,0.0,0.05,0.004,0.0,0.0,0.011,0.0,0.024,0.0,0.0,0.0,0.03,0.024,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.12,0.008,0.24,0.0,0.0,0.0,0.0
2024-05-21,855.0,78.0,610.0,0.0,16.0,462.0,3746.0,713.0,805.0,1650.0,0.0,0.0,483.0,880.0,80.0,456.0,50.0,10.0,425.0,860.0,1384.0,149.0,1070.0,173.0,84.0,144.0,482.0,0.0,0.0,2450.0,388.0,215.0,5.0,1566.0,62.0,10.0,20.0,0.0,1.0,50.0,15.0,20.0,300.0,1920.0,0.0,0.0,69.0,6.0,1110.0,940.0,1640.0,9445.0,2.0,0.0,4.0,4.0,207.0,20.0,20.0,3700.0,9.0,12.0,0.0,154.0,44.0,80.0,3640.0,30.0,0.0,100.0,780.0,30.0,240.0,285.0,120.0,170.0,260.0,60.0,260.0,12.0,510.0,0.0,200.0,0.0,900.0,10.0,111.0,13.0,1800.0,6.0,12.0,1440.0,0.0,0.0,0.0,11.0,7.5,5.0,0.0,0.0,10.0,0.0,804.0,4.0,0.0,270.0,0.0,0.0,0.0,200.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,30.0,8.0,760.0,0.0,150.0,150.0,340.0,450.0,0.0,20.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,43.0,0.0,200.0,160.0,0.0,0.0,150.0,300.0,0.0,0.0,30.0,5.0,0.0,20.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,500.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.028999999999999998,0.76,0.67,0.08,0.93,0.0,0.0,0.04,0.0,0.06,0.0,0.0,0.22,0.029,0.16999999999999998,0.034,0.007,0.376,0.55,0.0,0.1,0.014,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.32,0.0,0.026000000000000002,0.0,0.0,0.028,0.01,0.0,0.0,0.0,0.002,0.0,0.0,0.01,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-22,828.0,96.0,320.0,10.0,34.0,473.0,3617.0,827.0,967.0,1375.0,0.0,0.0,355.0,425.0,30.0,481.0,50.0,50.0,500.0,190.0,1639.0,156.0,1426.0,193.0,88.0,156.0,509.0,0.0,0.0,1964.0,389.0,230.0,0.0,378.0,114.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,1730.0,1810.0,12.0,2.0,78.0,6.0,320.0,80.0,310.0,8890.0,4.0,0.0,1.0,0.0,50.0,0.0,0.0,2600.0,0.0,16.0,6.0,359.0,84.0,160.0,7090.0,0.0,0.0,0.0,250.0,40.0,160.0,485.0,145.0,280.0,375.0,20.0,375.0,27.0,560.0,50.0,800.0,25.0,640.0,18.0,170.0,12.0,1200.0,0.0,0.0,2150.0,0.0,0.0,110.0,14.0,12.5,0.0,4.0,0.0,40.0,0.0,408.0,8.0,0.0,310.0,0.0,0.0,50.0,0.0,190.0,0.0,0.0,0.0,10.0,10.0,2400.0,50.0,10.0,115.0,33.0,610.0,0.0,350.0,350.0,700.0,1050.0,0.0,10.0,24.0,0.0,0.0,104.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,300.0,200.0,600.0,0.0,105.0,30.0,80.0,40.0,180.0,4.0,0.0,0.0,3.0,50.0,1.0,1.0,0.0,0.0,0.0,120.0,1000.0,0.0,0.0,4.0,0.0,0.0,100.0,15.0,30.0,0.0,0.0,40.0,120.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,30.0,8.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,2.0,115.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0899999999999999,0.14400000000000002,0.64,1.82,0.079,0.5950000000000001,0.35,0.0,0.119,0.6,0.08,0.0,0.0,0.0,0.056,0.43,0.099,0.0,0.116,0.4,0.0,0.0,0.062,0.2,0.03,0.004,0.004,0.01,0.6,0.08,0.0,0.0,0.0,0.0,0.79,0.05,0.066,0.0,0.0,0.007,0.1,0.0,0.0,0.0,0.004,0.0,0.018000000000000002,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.004,0.12,0.0,0.0,0.0,0.0
